收集時間,站點編號,站點名稱,行政區,可借車輛,可還空位,總停車格,營運狀態,地址,緯度,經度
2026-01-26 10:45:07,500110104,YouBike2.0_西松高中地下停車場,松山區,7,19,26,營運中,三民路74巷8號對側,25.05564,121.56551
2026-01-26 10:45:07,500110105,YouBike2.0_民生東路五段69巷,松山區,9,7,17,營運中,民生東路五段69巷23-2號(前),25.05983,121.55809
2026-01-26 10:45:07,500110106,YouBike2.0_民生東路五段137巷6弄口,松山區,13,3,16,營運中,民生東路五段137巷6弄1號西側,25.06043,121.56142
2026-01-26 10:45:07,500110107,YouBike2.0_敦化北慶城街口,松山區,8,10,37,營運中,敦化北路/慶城街,25.05714,121.54873
2026-01-26 10:45:07,500110108,YouBike2.0_南京東路三段338巷口,松山區,8,13,21,暫停,南京東路三段342號,25.05161,121.54766
2026-01-26 10:45:07,500112001,YouBike2.0_黎忠區民活動中心,信義區,23,5,32,營運中,和平東路三段391巷16號,25.02035,121.55769
2026-01-26 10:45:07,500112002,YouBike2.0_基隆路二段159巷口,信義區,6,8,14,營運中,基隆路二段155號,25.02561,121.55409
2026-01-26 10:45:07,500112003,YouBike2.0_嘉興街175巷口,信義區,1,21,23,營運中,基隆路二段131-4號(前),25.02811,121.55671
2026-01-26 10:45:07,500112004,YouBike2.0_和平東路三段631巷口,信義區,13,11,24,營運中,和平東路三段633號前,25.0132,121.56335
2026-01-26 10:45:07,500112005,YouBike2.0_和平東路三段530巷口,信義區,12,13,25,營運中,和平東路三段530巷口東北側,25.01545,121.56134
2026-01-26 10:45:07,500112006,YouBike2.0_景勤二號公園,信義區,0,41,41,營運中,信安街50號(對面),25.02698,121.55841
2026-01-26 10:45:07,500112007,YouBike2.0_臺北醫學大學,信義區,13,50,64,營運中,台北醫學大學(吳興街220巷59弄),25.02668,121.56175
2026-01-26 10:45:07,500112008,YouBike2.0_三興公園,信義區,0,47,47,營運中,吳興街118巷35弄28號前方(三興公園),25.02868,121.55932
2026-01-26 10:45:07,500112009,YouBike2.0_松德站,信義區,61,6,69,營運中,松德路300號南側,25.03162,121.57396
2026-01-26 10:45:07,500112010,YouBike2.0_捷運象山站(2號出口),信義區,2,62,65,營運中,信義路五段128號東側,25.03222,121.56974
2026-01-26 10:45:07,500112011,YouBike2.0_象山公園,信義區,19,16,48,營運中,松仁路153巷15號東側,25.02863,121.56981
2026-01-26 10:45:07,500112012,YouBike2.0_松仁路253巷3弄,信義區,2,23,25,營運中,松仁路215巷6號,25.02678,121.56884
2026-01-26 10:45:07,500112013,YouBike2.0_興雅國中,信義區,3,15,18,營運中,松仁路101號東側,25.03616,121.56983
2026-01-26 10:45:07,500112014,YouBike2.0_捷運象山站(1號出口),信義區,0,24,24,營運中,信義路5段152號(1號出口),25.03295,121.56867
2026-01-26 10:45:07,500112015,YouBike2.0_松德路200巷,信義區,43,13,57,營運中,松德路200巷53號北側,25.03471,121.57301
2026-01-26 10:45:07,500112016,YouBike2.0_中全公園,信義區,12,22,34,營運中,虎林街164巷54號北側,25.0382,121.57495
2026-01-26 10:45:07,500112017,YouBike2.0_台北市災害應變中心,信義區,16,36,53,營運中,莊敬路391巷11弄2號(東北側),25.02868,121.56672
2026-01-26 10:45:07,500112018,YouBike2.0_信義運動中心,信義區,32,3,35,營運中,松勤街100號(前),25.03189,121.56678
2026-01-26 10:45:07,500112019,YouBike2.0_捷運台北101/世貿站(3號出口),信義區,14,1,15,營運中,信義路五段16號前,25.03275,121.56337
2026-01-26 10:45:07,500112020,YouBike2.0_景新公園,信義區,6,11,17,營運中,莊敬路239巷12號(對面),25.03003,121.56287
2026-01-26 10:45:07,500112021,YouBike2.0_光復信義路口東南側,信義區,0,0,16,暫停,光復南路485號前方,25.03281,121.55756
2026-01-26 10:45:07,500112022,YouBike2.0_三張犁,信義區,32,33,65,營運中,光復南路455號前方,25.03452,121.5576
2026-01-26 10:45:07,500112023,YouBike2.0_仁愛路四段496巷口,信義區,16,18,34,營運中,仁愛路四段與仁愛路四段496巷口西南側,25.03745,121.5602
2026-01-26 10:45:07,500112024,YouBike2.0_松山工農,信義區,33,1,34,營運中,忠孝東路五段236巷15號(前),25.03961,121.57199
2026-01-26 10:45:07,500112025,YouBike2.0_松友公園,信義區,9,30,39,營運中,信義路六段76巷2弄22號(對面),25.03423,121.57636
2026-01-26 10:45:07,500112026,YouBike2.0_林口公園,信義區,3,48,51,營運中,林口街82號(對面),25.03894,121.57915
2026-01-26 10:45:07,500112027,YouBike2.0_松山家商,信義區,8,32,40,營運中,松山路655號(前),25.0347,121.58018
2026-01-26 10:45:07,500112028,YouBike2.0_永春陂濕地公園,信義區,4,36,40,營運中,松山路721號(對面),25.03301,121.58096
2026-01-26 10:45:07,500112029,YouBike2.0_臺北市政府,信義區,39,17,63,營運中,台北市政府東門(松智路),25.03801,121.56541
2026-01-26 10:45:07,500112030,YouBike2.0_松智松壽路口,信義區,26,13,39,營運中,松智路/松壽路(西北側),25.03607,121.56535
2026-01-26 10:45:07,500112031,YouBike2.0_市府松壽路口,信義區,23,5,28,營運中,市府路/松壽路(東北側),25.03627,121.56383
2026-01-26 10:45:07,500112032,YouBike2.0_市府松高路口,信義區,50,3,54,營運中,市府路/松高路(東南側),25.03899,121.56369
2026-01-26 10:45:07,500112033,YouBike2.0_市民廣場,信義區,18,23,44,營運中,市府路/松壽路(西北側),25.03599,121.56218
2026-01-26 10:45:07,500112035,YouBike2.0_信義廣場(台北101),信義區,56,33,90,營運中,松智路/信義路(東北側),25.03306,121.5662
2026-01-26 10:45:07,500112036,YouBike2.0_捷運台北101/世貿站(5號出口),信義區,19,2,21,營運中,市府路/信義路(西北側),25.03338,121.56333
2026-01-26 10:45:07,500112037,YouBike2.0_春光公園,信義區,34,34,68,營運中,林口街230號(斜對面),25.0427,121.58112
2026-01-26 10:45:07,500112038,YouBike2.0_松仁路121巷口,信義區,7,24,31,營運中,松仁路123號北側,25.03476,121.56865
2026-01-26 10:45:07,500112039,YouBike2.0_福德國小,信義區,13,29,42,營運中,福德街251巷2號對側,25.03846,121.58618
2026-01-26 10:45:07,500112040,YouBike2.0_福德公園,信義區,1,34,35,營運中,大道路與大道路145巷口,25.03841,121.58355
2026-01-26 10:45:07,500112042,YouBike2.0_松高路(信義新天地A4館),信義區,16,1,17,營運中,松高路19號,25.03918,121.56654
2026-01-26 10:45:07,500112043,YouBike2.0_興雅松仁路口,信義區,44,21,65,營運中,松仁路28號北側,25.0401,121.56822
2026-01-26 10:45:07,500112044,YouBike2.0_福祥公園,信義區,13,9,26,營運中,松隆路99號西南側,25.04626,121.57045
2026-01-26 10:45:07,500112045,YouBike2.0_吳興公車總站,信義區,45,10,56,營運中,松仁路277號南側,25.02388,121.56984
2026-01-26 10:45:07,500112046,YouBike2.0_泰和公園,信義區,6,34,40,營運中,吳興街600巷81號西側,25.0193,121.57105
2026-01-26 10:45:07,500112047,YouBike2.0_興雅國小(基隆路一段37巷),信義區,2,25,27,營運中,基隆路一段83巷9號西側,25.04773,121.56895
2026-01-26 10:45:07,500112048,YouBike2.0_雅祥公園(松信路50巷口),信義區,10,8,19,營運中,松信路61號西側,25.04732,121.57211
2026-01-26 10:45:07,500112049,YouBike2.0_松山車站,信義區,18,52,70,營運中,松山路11號南側,25.0489,121.57841
2026-01-26 10:45:07,500112050,YouBike2.0_五常公園,信義區,4,33,37,營運中,松隆路161號對側,25.04797,121.57432
2026-01-26 10:45:07,500112051,YouBike2.0_永吉松信路口,信義區,1,34,35,營運中,松信路/永吉路西南側人行道,25.04548,121.57207
2026-01-26 10:45:07,500112052,YouBike2.0_三興國小,信義區,19,6,26,營運中,基隆路二段99-1號(前),25.02969,121.55766
2026-01-26 10:45:07,500112053,YouBike2.0_市民松信路口,信義區,15,5,20,營運中,市民大道六段/松信路口(西側),25.04927,121.57205
2026-01-26 10:45:07,500112054,YouBike2.0_松山高中,信義區,18,24,42,營運中,忠孝東路四段599巷36號對側,25.0433,121.5638
2026-01-26 10:45:07,500112055,YouBike2.0_基隆光復路口,信義區,5,26,31,營運中,基隆路二段/光復南路(東北側),25.03005,121.55764
2026-01-26 10:45:07,500112056,YouBike2.0_基隆忠孝路口西南側,信義區,28,1,29,營運中,忠孝東路四段550號,25.04108,121.5629
2026-01-26 10:45:07,500112057,YouBike2.0_泰和里民活動中心,信義區,0,25,25,營運中,松仁路308巷60號,25.0213,121.57027
2026-01-26 10:45:07,500112058,YouBike2.0_捷運後山埤站(2號出口),信義區,19,3,22,營運中,忠孝東路五段800號,25.04395,121.58184
2026-01-26 10:45:07,500112059,YouBike2.0_虎林永吉路口,信義區,1,19,21,營運中,永吉路356號東側,25.04519,121.57712
2026-01-26 10:45:07,500112060,YouBike2.0_永吉公園,信義區,2,23,25,營運中,永吉路326巷66號西側,25.04345,121.57539
2026-01-26 10:45:07,500112061,YouBike2.0_永吉路321巷口,信義區,1,18,19,營運中,永吉路323號西側,25.04561,121.57549
2026-01-26 10:45:07,500112062,YouBike2.0_松山永吉路口,信義區,0,20,20,營運中,松山路166號,25.04623,121.57772
2026-01-26 10:45:07,500112063,YouBike2.0_松山路292巷口,信義區,1,19,20,營運中,松山路279號,25.0432,121.57789
2026-01-26 10:45:07,500112064,YouBike2.0_捷運象山站(3號出口),信義區,3,60,63,營運中,信義路五段/信義路五段91巷口(西北側),25.03295,121.5712
2026-01-26 10:45:07,500112065,YouBike2.0_松德公園,信義區,32,8,40,營運中,松德路168巷20號前,25.03657,121.57349
2026-01-26 10:45:07,500112066,YouBike2.0_世貿三館,信義區,44,9,54,營運中,市府路/松壽路口東南側,25.03511,121.56369
2026-01-26 10:45:07,500112067,YouBike2.0_松德虎林街口,信義區,9,19,30,營運中,松德路79號前,25.0383,121.5762
2026-01-26 10:45:07,500112068,YouBike2.0_富台公園,信義區,14,33,47,營運中,松信路209號旁,25.04185,121.57204
2026-01-26 10:45:07,500112069,YouBike2.0_基隆路一段101巷口,信義區,17,15,32,營運中,基隆路一段109-6號前,25.04516,121.56702
2026-01-26 10:45:07,500112070,YouBike2.0_捷運永春站(2號出口),信義區,2,28,30,營運中,虎林街132巷44號西側,25.0405,121.57538
2026-01-26 10:45:07,500112071,YouBike2.0_吳興街260巷,信義區,26,6,32,營運中,吳興街260巷/吳興街260巷21弄口(東南側),25.02606,121.5631
2026-01-26 10:45:07,500112072,YouBike2.0_松山家商(林口街),信義區,16,27,47,營運中,林口街/福德街口(東南側),25.03593,121.57906
2026-01-26 10:45:07,500112073,YouBike2.0_仁愛逸仙路口,信義區,0,37,38,營運中,仁愛路四段/逸仙路口(西北側),25.03771,121.56124
2026-01-26 10:45:07,500112075,YouBike2.0_信義基隆路口,信義區,26,0,26,營運中,信義路四段393號前,25.03321,121.55873
2026-01-26 10:45:07,500112076,YouBike2.0_捷運台北101/世貿站(2號出口),信義區,15,37,52,營運中,捷運台北101/世貿站(2號出口)(西側),25.0327,121.56157
2026-01-26 10:45:07,500112078,YouBike2.0_吳興街284巷36弄口,信義區,4,21,25,營運中,吳興街284巷36弄24號西側,25.02236,121.56268
2026-01-26 10:45:07,500112079,YouBike2.0_協和祐德高級中學,信義區,4,16,20,營運中,中坡南路51號對側,25.0426,121.58381
2026-01-26 10:45:07,500112080,YouBike2.0_福德國小公車站,信義區,2,25,27,營運中,福德街308號對側,25.03929,121.58755
2026-01-26 10:45:07,500112081,YouBike2.0_松仁路95巷口,信義區,16,15,78,營運中,松仁路/松仁路95巷(東南側),25.03656,121.56866
2026-01-26 10:45:07,500112082,YouBike2.0_臺北南山廣場_1,信義區,67,1,68,營運中,松智路/松廉路(東北側),25.03404,121.56598
2026-01-26 10:45:07,500112083,YouBike2.0_景聯廣場,信義區,21,2,23,營運中,松勤街8號對側,25.03214,121.55974
2026-01-26 10:45:07,500112084,YouBike2.0_景平公園,信義區,1,40,41,營運中,松平路50巷15號對側,25.02976,121.5642
2026-01-26 10:45:07,500112085,YouBike2.0_捷運市政府站(3號出口),信義區,1,91,92,營運中,忠孝東路/松仁路(東南側),25.04084,121.56789
2026-01-26 10:45:07,500112086,YouBike2.0_五分埔公園,信義區,5,15,20,營運中,中坡北路57號旁,25.04719,121.58058
2026-01-26 10:45:07,500112087,YouBike2.0_松仁路305號,信義區,5,16,21,營運中,松仁路/吳興街583巷3弄,25.02306,121.57036
2026-01-26 10:45:07,500112088,YouBike2.0_吳興街394巷口,信義區,8,3,12,營運中,吳興街394巷/吳興街,25.02474,121.56741
2026-01-26 10:45:07,500112089,YouBike2.0_忠孝東路五段215巷口,信義區,19,5,24,營運中,忠孝東路五段/忠孝東路五段215巷,25.0409,121.5705
2026-01-26 10:45:07,500112090,YouBike2.0_松勤莊敬路口,信義區,7,8,15,營運中,松勤街/莊敬路,25.03203,121.5615
2026-01-26 10:45:07,500112091,YouBike2.0_松仁松平路口,信義區,1,9,10,營運中,松仁路/松平路,25.03047,121.56838
2026-01-26 10:45:07,500112092,YouBike2.0_信義松德路口,信義區,23,0,23,營運中,信義路五段180號前,25.03322,121.57433
2026-01-26 10:45:07,500112093,YouBike2.0_捷運市政府站(4號出口),信義區,1,13,14,營運中,忠孝東路五段71巷/忠孝東路五段31巷18弄,25.04146,121.56731
2026-01-26 10:45:07,500112094,YouBike2.0_吳興街284巷(廣安宮),信義區,3,12,15,營運中,吳興街284巷23號對側,25.02326,121.56329
2026-01-26 10:45:07,500112095,YouBike2.0_景勤二號公園(西南側),信義區,13,9,22,營運中,信安街67巷/信安街口東南側,25.02605,121.5577
2026-01-26 10:45:07,500112096,YouBike2.0_克勤新村,信義區,5,35,40,營運中,信安街67巷75號對側,25.02589,121.56073
2026-01-26 10:45:07,500112097,YouBike2.0_和平東路三段291號,信義區,1,19,20,營運中,和平東路三段291號前,25.02186,121.55532
2026-01-26 10:45:07,500112098,YouBike2.0_永吉路468巷口,信義區,1,11,13,營運中,永吉路478號前,25.04533,121.57915
2026-01-26 10:45:07,500112099,YouBike2.0_廣慈博愛園區(西側),信義區,1,22,23,營運中,福德街84巷15號對側,25.03866,121.58082
2026-01-26 10:45:07,500112100,YouBike2.0_和平東路三段341巷口,信義區,0,22,22,暫停,和平東路三段341巷63號對側,25.02188,121.55891
2026-01-26 10:45:07,500112101,YouBike2.0_革新公園,信義區,4,14,18,營運中,松隆路36號對側,25.04367,121.56741
2026-01-26 10:45:07,500112102,YouBike2.0_黎雙公園,信義區,1,16,17,營運中,信安街103巷/吳興街284巷22弄,25.0246,121.56028
2026-01-26 10:45:07,500112103,YouBike2.0_臺北文化體育園區辦公大樓,信義區,33,0,33,營運中,忠孝東路四段545號,25.04144,121.56126
2026-01-26 10:45:07,500112104,YouBike2.0_捷運國父紀念館站(5號出口),信義區,5,18,23,營運中,光復南路200號對側,25.04206,121.55792
2026-01-26 10:45:07,500112105,YouBike2.0_光復南菸廠路口,信義區,2,22,25,營運中,光復南路76號對側,25.04482,121.55795
2026-01-26 10:45:07,500112106,YouBike2.0_中坡北永吉路口,信義區,12,3,15,營運中,中坡北路35號前,25.04557,121.58059
2026-01-26 10:45:07,500112107,YouBike2.0_松仁路281巷66弄,信義區,17,3,20,營運中,松仁路281巷66弄14號,25.02261,121.57178
2026-01-26 10:45:07,500112108,YouBike2.0_基隆市民路口,信義區,11,15,26,營運中,基隆路一段3號前方橋下空間,25.04892,121.56906
2026-01-26 10:45:07,500112109,YouBike2.0_松仁路253巷4弄口,信義區,21,0,22,營運中,松仁路253巷4弄1號前,25.02559,121.56954
2026-01-26 10:45:07,500112110,YouBike2.0_松德路169巷口,信義區,15,20,35,營運中,松德路169巷23號對側,25.03633,121.57582
2026-01-26 10:45:07,500112111,YouBike2.0_吳興新村,信義區,4,18,22,營運中,吳興街156巷25弄17號旁公園,25.02815,121.56114
2026-01-26 10:45:07,500112112,YouBike2.0_松山文創園區(一號倉庫),信義區,7,12,19,營運中,菸廠路一號倉庫(光復南路133號),25.04503,121.55951
2026-01-26 10:45:07,500112113,YouBike2.0_永吉路187巷口,信義區,1,15,16,營運中,永吉路189號旁,25.04584,121.57273
2026-01-26 10:45:07,500112114,YouBike2.0_仁愛路四段512巷,信義區,0,16,16,營運中,仁愛路四段512巷6號對側,25.03706,121.56124
2026-01-26 10:45:07,500112115,YouBike2.0_信安街/富陽街44巷口,信義區,0,21,21,營運中,信安街151號(前),25.02309,121.55537
2026-01-26 10:45:07,500112116,YouBike2.0_吳興公園,信義區,7,13,20,營運中,吳興街432巷與吳興街450巷6弄口,25.02383,121.56767
2026-01-26 10:45:07,500112117,YouBike2.0_逸仙松高路口,信義區,14,11,25,營運中,逸仙路與松高路口,25.03942,121.56149
2026-01-26 10:45:07,500112118,YouBike2.0_光復仁愛路口,信義區,17,8,25,營運中,仁愛路四段/光復南路(東北側),25.03784,121.55768
2026-01-26 10:45:07,500112119,YouBike2.0_信義松智路口(東南側),信義區,4,46,51,營運中,信義路五段100-1號(前),25.03284,121.56555
2026-01-26 10:45:07,500112120,YouBike2.0_松山家商(東側),信義區,2,22,24,營運中,松山路675之75號對側,25.03568,121.58133
2026-01-26 10:45:07,500112123,YouBike2.0_松山松隆路口,信義區,5,13,18,營運中,松山路與松隆路口西北側,25.04831,121.57766
2026-01-26 10:45:07,500112124,YouBike2.0_松智松平路口,信義區,2,14,16,營運中,松智路/松平路口東南側,25.0304,121.5654
2026-01-26 10:45:07,500112125,YouBike2.0_象山公園(松勤街140巷),信義區,2,27,29,營運中,松勤街150號前,25.03098,121.5697
2026-01-26 10:45:07,500112127,YouBike2.0_永吉路120巷15弄口,信義區,2,19,21,營運中,永吉路120巷12號,25.04501,121.57028
2026-01-26 10:45:07,500112128,YouBike2.0_臺北文創大樓(菸廠路),信義區,15,12,27,營運中,菸廠路88號(靠近松山文創園區 五號倉庫),25.04499,121.56082
2026-01-26 10:45:07,500112129,YouBike2.0_松德路25巷口,信義區,5,13,18,營運中,松德路17號前,25.0392,121.57742
2026-01-26 10:45:07,500112130,YouBike2.0_國家鐵道博物館,信義區,22,17,40,營運中,市民大道五段48號,25.04728,121.56337
2026-01-26 10:45:07,500112132,YouBike2.0_六張犁社會住宅B基地,信義區,2,45,48,營運中,吳興街15巷/吳興街15巷46弄,25.02783,121.56024
2026-01-26 10:45:07,500112133,YouBike2.0_莊敬路341巷3弄,信義區,12,0,12,營運中,莊敬路341巷27號,25.02864,121.56482
2026-01-26 10:45:07,500112134,YouBike2.0_信義國中,信義區,0,30,30,營運中,松仁路153號(對側),25.02953,121.56817
2026-01-26 10:45:07,500111001,YouBike2.0_南港公園(東新街),南港區,1,24,25,營運中,東新街170巷1號西南側,25.04591,121.59226
2026-01-26 10:45:07,500111002,YouBike2.0_南港公園(福德街),南港區,17,39,56,營運中,福德街383號北側,25.04128,121.59089
2026-01-26 10:45:07,500111003,YouBike2.0_捷運昆陽站(1號出口),南港區,4,26,65,營運中,忠孝東路六段403號,25.05014,121.59238
2026-01-26 10:45:07,500111004,YouBike2.0_忠孝東路六段225巷口,南港區,1,34,35,營運中,忠孝東路六段219號,25.04919,121.58832
2026-01-26 10:45:07,500111005,YouBike2.0_捷運後山埤站(1號出口),南港區,9,44,53,營運中,中坡北路7號東側,25.04437,121.58133
2026-01-26 10:45:07,500111006,YouBike2.0_合樂公園,南港區,1,14,15,營運中,玉成街46號東側,25.04843,121.58154
2026-01-26 10:45:07,500111007,YouBike2.0_合心廣場,南港區,14,29,43,營運中,忠孝東路六段17號東北側,25.04608,121.58315
2026-01-26 10:45:07,500111008,YouBike2.0_成德國中,南港區,35,9,44,營運中,東新街118巷15號南側,25.04592,121.5882
2026-01-26 10:45:07,500111009,YouBike2.0_玉成公園,南港區,0,36,36,營運中,玉成街247號對側,25.04281,121.58613
2026-01-26 10:45:07,500111010,YouBike2.0_研究院舊莊街口,南港區,6,24,30,營運中,舊莊街一段1號西側,25.04239,121.61683
2026-01-26 10:45:07,500111011,YouBike2.0_中研院綜合體育館東側,南港區,16,14,30,營運中,研究院路二段128號(體育館),25.04054,121.61374
2026-01-26 10:45:07,500111012,YouBike2.0_國家生技園區,南港區,31,7,38,營運中,研究院路一段130巷99號(國家生技園區),25.04763,121.61145
2026-01-26 10:45:07,500111013,YouBike2.0_捷運南港展覽館站(5號出口),南港區,1,71,73,營運中,研究院路一段1號(5號出口),25.05469,121.61669
2026-01-26 10:45:07,500111014,YouBike2.0_中研公園,南港區,35,19,54,營運中,研究院路二段12巷58弄9號西側,25.04697,121.61375
2026-01-26 10:45:07,500111015,YouBike2.0_福山公園,南港區,16,38,55,營運中,福山街44巷27號東南側,25.04499,121.61775
2026-01-26 10:45:07,500111016,YouBike2.0_舊莊區民活動中心,南港區,3,37,40,營運中,舊莊街一段91巷11號西南側,25.04139,121.6191
2026-01-26 10:45:07,500111017,YouBike2.0_凌雲市場,南港區,3,30,35,營運中,研究院路三段68巷9號北側,25.03564,121.61415
2026-01-26 10:45:07,500111018,YouBike2.0_市民大道八段532號,南港區,23,7,30,營運中,市民大道八段532號北側,25.054,121.61334
2026-01-26 10:45:07,500111019,YouBike2.0_捷運南港軟體園區(2號出口),南港區,17,53,70,營運中,經貿二路183號(2號出口),25.05933,121.61677
2026-01-26 10:45:07,500111020,YouBike2.0_南港國小,南港區,41,18,59,營運中,惠民街67號東南側,25.05668,121.61137
2026-01-26 10:45:07,500111021,YouBike2.0_興中立體停車場(興中路),南港區,0,26,26,暫停,興中路44巷1號東側,25.05629,121.607
2026-01-26 10:45:07,500111022,YouBike2.0_臺北市立圖書館南港分館,南港區,4,36,40,營運中,南港路一段350號,25.05485,121.60866
2026-01-26 10:45:07,500111023,YouBike2.0_東陽公園,南港區,8,48,56,營運中,重陽路125巷34號東側,25.05716,121.59792
2026-01-26 10:45:07,500111024,YouBike2.0_向陽南港路口,南港區,14,30,44,營運中,向陽路49號北側,25.05437,121.59423
2026-01-26 10:45:07,500111025,YouBike2.0_南港車站(忠孝東路七段415巷),南港區,0,11,11,暫停,忠孝東路七段510號西北側,25.05252,121.60922
2026-01-26 10:45:07,500111026,YouBike2.0_捷運南港站(2號出口),南港區,4,19,23,營運中,忠孝東路七段380號(2號出口),25.05201,121.60741
2026-01-26 10:45:07,500111027,YouBike2.0_捷運南港站(1號出口),南港區,6,14,20,營運中,忠孝東路七段380號(1號出口),25.05192,121.60642
2026-01-26 10:45:07,500111028,YouBike2.0_東新國小,南港區,3,25,29,營運中,興南街25號對面,25.05623,121.60194
2026-01-26 10:45:07,500111029,YouBike2.0_中華科技大學,南港區,4,16,20,營運中,研究院路三段246號東側,25.03392,121.60985
2026-01-26 10:45:07,500111030,YouBike2.0_六福公園,南港區,10,9,19,營運中,研究院路二段35巷23弄25號北側,25.04681,121.61703
2026-01-26 10:45:07,500111031,YouBike2.0_南港加壓站,南港區,0,24,24,營運中,研究院路二段3巷1號西側,25.04805,121.61594
2026-01-26 10:45:07,500111032,YouBike2.0_臺北流行音樂中心(南港路),南港區,20,1,21,營運中,南港路二段200-1號南側,25.05343,121.59945
2026-01-26 10:45:07,500111033,YouBike2.0_興南公園,南港區,18,8,26,營運中,重陽路269號南側,25.05766,121.60396
2026-01-26 10:45:07,500111034,YouBike2.0_臺北流行音樂中心(市民大道),南港區,31,1,32,營運中,市民大道八段99號,25.05211,121.59839
2026-01-26 10:45:07,500111035,YouBike2.0_南港車站(市民大道),南港區,1,29,30,營運中,南港路一段313號(市民大道),25.05326,121.60656
2026-01-26 10:45:07,500111036,YouBike2.0_忠孝東路七段527巷口,南港區,11,15,26,營運中,忠孝東路七段552號,25.05266,121.61275
2026-01-26 10:45:07,500111037,YouBike2.0_南港軟體園區(新民街),南港區,11,13,25,營運中,新民街15號北側,25.05627,121.61369
2026-01-26 10:45:07,500111038,YouBike2.0_世貿公園,南港區,41,9,51,營運中,經貿二路188-1號,25.05831,121.61422
2026-01-26 10:45:07,500111039,YouBike2.0_凌雲五村(研究院路三段8巷),南港區,16,10,26,營運中,研究院路三段10巷1號東側,25.03595,121.61688
2026-01-26 10:45:07,500111040,YouBike2.0_新新公園(昆陽街60巷),南港區,19,1,20,營運中,南港路三段47巷8號南側,25.0521,121.59053
2026-01-26 10:45:07,500111041,YouBike2.0_南港高中(昆陽街),南港區,15,11,26,營運中,昆陽街58號東側,25.05285,121.59279
2026-01-26 10:45:07,500111042,YouBike2.0_南港路三段290巷口,南港區,12,8,20,營運中,南港路三段314巷20號,25.05234,121.58152
2026-01-26 10:45:07,500111043,YouBike2.0_南港路三段220巷口,南港區,12,13,25,營運中,南港路三段133號,25.05289,121.58599
2026-01-26 10:45:07,500111044,YouBike2.0_南港東新街口,南港區,21,7,28,營運中,東新街4號東側,25.05168,121.58284
2026-01-26 10:45:07,500111045,YouBike2.0_八德中坡路口,南港區,10,36,46,營運中,八德路四段873號,25.05064,121.5803
2026-01-26 10:45:07,500111046,YouBike2.0_捷運後山埤站(3號出口),南港區,12,4,18,營運中,玉成街150號,25.04511,121.5836
2026-01-26 10:45:07,500111047,YouBike2.0_玉成公園運動中心,南港區,2,24,26,營運中,中坡南路19號,25.04193,121.58493
2026-01-26 10:45:07,500111048,YouBike2.0_百福公園,南港區,1,24,25,營運中,福德街309巷7號南側,25.03884,121.58788
2026-01-26 10:45:07,500111049,YouBike2.0_南湖大橋(經貿二路255巷),南港區,13,7,20,營運中,經貿二路255巷1號,25.06148,121.61384
2026-01-26 10:45:07,500111050,YouBike2.0_園區重陽路口,南港區,13,8,21,營運中,重陽路458號西側,25.05937,121.61072
2026-01-26 10:45:07,500111051,YouBike2.0_南港車站B棟(市民大道),南港區,2,22,24,營運中,忠孝東路七段359號(市民大道),25.05293,121.60549
2026-01-26 10:45:07,500111052,YouBike2.0_胡適公園,南港區,13,12,25,營運中,研究院路二段/研究院路二段132巷北側,25.04014,121.61766
2026-01-26 10:45:07,500111053,YouBike2.0_南港抽水站,南港區,0,20,20,營運中,重陽路505號,25.06164,121.61267
2026-01-26 10:45:07,500111054,YouBike2.0_經貿公園,南港區,12,8,20,營運中,經園街58號北側,25.06271,121.61597
2026-01-26 10:45:07,500111055,YouBike2.0_育成高中,南港區,10,22,33,營運中,惠民街71號西側,25.05853,121.60983
2026-01-26 10:45:07,500111056,YouBike2.0_捷運南港展覽館站(7號出口),南港區,20,22,42,營運中,富康街1巷16弄2號東側,25.05436,121.6181
2026-01-26 10:45:07,500111057,YouBike2.0_力行橋(南港),南港區,7,11,18,營運中,研究院路一段101巷16弄2號南側,25.05172,121.61686
2026-01-26 10:45:07,500111058,YouBike2.0_舊莊國小(舊莊街一段),南港區,6,12,18,營運中,舊莊街一段/舊莊街一段145巷口,25.03987,121.62015
2026-01-26 10:45:07,500111059,YouBike2.0_向陽公園,南港區,0,24,24,暫停,成功路一段76號對側,25.05705,121.59265
2026-01-26 10:45:07,500111060,YouBike2.0_小彎社會住宅,南港區,14,35,51,營運中,向陽路258巷/重陽路39巷口(西南側),25.0582,121.59368
2026-01-26 10:45:07,500111061,YouBike2.0_捷運南港展覽館站(6號出口),南港區,18,7,25,營運中,南港路一段28號旁,25.05465,121.6185
2026-01-26 10:45:07,500111062,YouBike2.0_捷運南港展覽館站(4號出口),南港區,10,29,39,營運中,南港路一段32號(4號出口),25.05535,121.61838
2026-01-26 10:45:07,500111063,YouBike2.0_成德綠地,南港區,11,5,17,營運中,東新街65號東南側,25.04675,121.58731
2026-01-26 10:45:07,500111064,YouBike2.0_南港公園(東新街170巷),南港區,9,5,16,營運中,東新街170巷63號對側,25.04134,121.59323
2026-01-26 10:45:07,500111065,YouBike2.0_中坡市民路口(東北側),南港區,15,12,27,營運中,中坡北路/市民大道七段路口(東北側),25.04969,121.58028
2026-01-26 10:45:07,500111066,YouBike2.0_昆陽公園,南港區,4,10,14,營運中,昆陽街173號對側,25.0483,121.59425
